review_comment_message,review_score,product_category_name_english,late_delivery_flag
"Adquiri um carregador turbo Power, mas o mesmo não carrega conforme prometido. Ao conectar o carregador no aparelho, não realiza o carregamento rápido, nem notifica a realização do mesmo. Vou devolver",1.0,telephony,0
"Não há prejuízo na impressão, pelo menos por enquanto, mas eventualmente a impressora informa que o cartucho não está corretamente instalado. É necessário retirá-lo e colocar novamente.",2.0,computers_accessories,0
Não recebi nem uma satisfação pelo atraso,1.0,housewares,1
"PREZADOS PRODUTO VEIO QUEBRADO DENTRO DA CAIXA. 
OBSERVANDO O GUIA DE ORIENTAÇÕES NÃO CONSTA A LINGUAGEM PORTUGUÊS.
NÃO DESEJO O PRODUTO DEVIDO DESCONFORTO EM RECEBER O PRODUTO ASSIM. AGUARDO RESPOS",2.0,small_appliances,0
"ainda não recebi o produto, mas sem receber o produto, a avaliação fica ""furada"".",2.0,electronics,0
ATRASO NA ENTREGA,1.0,computers_accessories,1
loja cumpriu o prazo porem o produto é muito pequeno,2.0,toys,0
Ainda não chegou! Estou insatisfeita.,1.0,furniture_decor,1
"Fone de ouvido aparenta ter controles de volume e avanco/retrocesso de faixa, mas não funcionam. Como comprei 2 fones sei que não é defeito mas produto feito para enganar. Som baixo",2.0,cool_stuff,0
"Fone de ouvido aparenta ter controles de volume e avanco/retrocesso de faixa, mas não funcionam. Como comprei 2 fones sei que não é defeito mas produto feito para enganar. Som baixo",2.0,cool_stuff,0
"Fone de ouvido aparenta ter controles de volume e avanco/retrocesso de faixa, mas não funcionam. Como comprei 2 fones sei que não é defeito mas produto feito para enganar. Som baixo",2.0,cool_stuff,0
"Fone de ouvido aparenta ter controles de volume e avanco/retrocesso de faixa, mas não funcionam. Como comprei 2 fones sei que não é defeito mas produto feito para enganar. Som baixo",2.0,cool_stuff,0
"O relógio é muito bonito. Não me agradou a empresa.
O produto não veio bem embalado e faltando o manual.",2.0,watches_gifts,0
"Só acho que devia enviar logo o produto eu sempre compro ,mais dessa vez meu produto ainda não chegou.",1.0,,0
"Este parceiro eu não recomendo, comprei um produto, me encaminharam outro inferior, fiz a devolução que foi entregue dia 28/02 e até a presente data 05/03 não me deram retorno. Nota 0. ",1.0,housewares,0
"lannister deveria cancelar essa parceria pois a empresa targaryen é um embuste , é fraudulenta , agiu de má fé . Essa empresa denigre a imagem das lannister.com ... Estou no aguardo do meu reembolso",1.0,,0
Não gostei do tratamento ao cliente faz pouco caso não esto contento com a loja.,1.0,auto,0
"Imediatamente após eu efetuar o pagamento, recebi um email avisando que o produto não estava disponivel. Entrei em contato com o baratheon 02 vezes, mas não querem devolver meu dinheiro. ",1.0,watches_gifts,0
"Entrega rápida, porem todas as panelas vieram arranhadas nas laterais, a panela de pressão na primeira utilização soltou tinta, elas não são ruins.Pediria troca se não tivesse doado as minhas antigas.",2.0,housewares,0
estou aguardando minha encomenda.,1.0,housewares,1
Até agora não recebi. O que é uma pena porque todos os outros produtos recebi bem certinho,1.0,baby,1
"comprei a cortina e ela veio com diversos rasgos, estou tentando devolver o produto mas não estou conseguindo.",1.0,bed_bath_table,0
"a cadeira eu esperava é muito pequena não e giratória,,, ñ tem a peça pra deixar alta..",2.0,furniture_decor,0
Gostaria de sabe o que aconteceu com meu produto estou desepicionada com as lojas lannister.Preciso urgente de uma posição da loja pois a primeira prestação no cartão está sendo paga.,2.0,bed_bath_table,1
Péssimo não me deram nenhuma informação nem código e pior não me entregaram ,1.0,pet_shop,1
Péssimo não me deram nenhuma informação nem código e pior não me entregaram ,1.0,pet_shop,1
Péssimo não me deram nenhuma informação nem código e pior não me entregaram ,1.0,pet_shop,1
Nem sei o que dizer!!!,1.0,industry_commerce_and_business,0
APENAS UM DOS PRODUTOS FOI ENTREGUE COM DEFEITO. COMUNIQUEI AO VENDEDOR E ESTOU HÁ ESPERA DO CONTATO PARA EFETUAR A TROCA,2.0,perfumery,0
APENAS UM DOS PRODUTOS FOI ENTREGUE COM DEFEITO. COMUNIQUEI AO VENDEDOR E ESTOU HÁ ESPERA DO CONTATO PARA EFETUAR A TROCA,2.0,perfumery,0
APENAS UM DOS PRODUTOS FOI ENTREGUE COM DEFEITO. COMUNIQUEI AO VENDEDOR E ESTOU HÁ ESPERA DO CONTATO PARA EFETUAR A TROCA,2.0,perfumery,0
"Estou tentando devolver o produto desde antes dele ser despachado. Agora recebi e veio errado. Só invés de 2 nichos de banheiro, recebi 2 tanques de lavanderia. Quero devolver o produto com urgência. ",1.0,furniture_living_room,0
"Estou tentando devolver o produto desde antes dele ser despachado. Agora recebi e veio errado. Só invés de 2 nichos de banheiro, recebi 2 tanques de lavanderia. Quero devolver o produto com urgência. ",1.0,furniture_living_room,0
Faltou informação substancial quanto às necessidades de outros aparelhos para instalação.,2.0,fixed_telephony,0
Faltou informação substancial quanto às necessidades de outros aparelhos para instalação.,2.0,fixed_telephony,0
"Segundo cancelamento do mesmo item no site lannister.com. Fiz duas compras em lojas diferentes, as duas canceladas, faz quase 3 meses que estou aguardando o produto. E demora demais para avisar.",1.0,consoles_games,0
Muito chateada pois já completou 30 dias que comprei meu produto e o mesmo ainda não chegou.,1.0,telephony,1
"A compra foi feita Há mais de um mes e ainda nao recebi o produto, sendo que a necessidade dele para o projeto já passou",1.0,musical_instruments,1
"Meu pedido foi entregue pela metade. As réguas vieram, mas as tesouras não. Aguardo um retorno da loja",1.0,art,0
"Meu pedido foi entregue pela metade. As réguas vieram, mas as tesouras não. Aguardo um retorno da loja",1.0,stationery,0
"O produto veio avariado.
Não foi devolvido na hora pq o entregador não pôde esperar a conferência do mesmo. Abri a caixa e retirar o plástico bolha, o equipamento está quebrado sem condições de uso.",1.0,garden_tools,0
"eu comprei no site da americana e pensei que a entrega seria feita igual foi da minha compra anterior (hot wheels) mas foi um engano, vão os senhores olhar o dia de despacho e verifiquem a data de hj.",1.0,auto,1
Solicitei cancelamento e estou aguardando o retorno. Não entendi porque estão me enviando essa avaliação... ,1.0,,0
"O meu produto veio erradi, não foi o que eu pedi, e não estou conseguindo solicitar a troca ",1.0,electronics,0
"Ainda não recebi o produto previsto para o dia 28/08/2017, estou insatisfeito e gostaria do provido.",1.0,telephony,1
Não posso afirmar nada do produto pois os correios já atrazaram muito,2.0,computers_accessories,0
"Depois de um longo e árduo tempo, o produto foi entregue. Acho que ele veio de carroça.",2.0,consoles_games,0
SEM OPINAR,1.0,cool_stuff,0
"Pedi 2 produtos iguais.. Vieram corretamente, porém um dos produtos veio sujo, sem o plástico na escovinha de limpeza, como se alguém já tivesse manipulado/ usado. Fiquei bem descontente com esse fato",1.0,perfumery,0
"Pedi 2 produtos iguais.. Vieram corretamente, porém um dos produtos veio sujo, sem o plástico na escovinha de limpeza, como se alguém já tivesse manipulado/ usado. Fiquei bem descontente com esse fato",1.0,perfumery,0
"Péssimo serviço nunca mais o site do shopptime, segunda compra que realizo e a segunda que da erro!!!! ",1.0,watches_gifts,0
Coloca anúncio q o produto está disponível e na verdade não tem produto em estoque ,1.0,toys,0
SIMPLESMENTE NAO RECEBI O PRODUTO!!! ,1.0,furniture_decor,0
"Boa noite, quando liguei a peça na tomada estragou aos 10 minutos.

Aguardo solução 

Att",2.0,computers_accessories,0
Não recebi o produto ainda,1.0,electronics,1
"Pelas descrições do site, trata-se de um produto original, em nenhum momento está claro para o consumidor (conforme previsto em estatuto) que se trata de um cartucho compatível.",1.0,computers_accessories,0
Comprei caixa de passagem marca durin e recebi outra caixa de marca diferente. ,1.0,construction_tools_construction,0
"Já mandei varios emails reclamando sobre a entrega, e ninguém me responde ! ",1.0,watches_gifts,1
Comprei uma Esmerilhadeira 110v e me mandaram uma 220v. Não tive retorno até o momento.,1.0,garden_tools,0
Falta a entrega da Cúpula para abajur modelo tradicional.,1.0,furniture_decor,0
Falta a entrega da Cúpula para abajur modelo tradicional.,1.0,furniture_decor,0
Veio faltando uma peça,2.0,health_beauty,0
"Veio na cor errada. Enviaram o lustre laranja, em vez de amarelo.",2.0,furniture_decor,0
"Já fiz várias compras na lannister.com e nunca tive problemas, mas dessa vez Não recebi meus produtos. Recebi um e.mail informando que era p/ ser retirado numa agência dos Correios, pois se eu compro",1.0,telephony,0
O problema nao foi a demora e sim pedir vermelha e veio preta.,2.0,housewares,0
"Ainda estou aguardando a entrega do produto que solicitei, sendo que já excedeu o prazo previsto para entrega. Estou muito insatisfeito.",2.0,watches_gifts,0
Não recebi o produto Relógio Feminino de Pulso Hello Kitty Infantil Adulto Rosa Bebê que veio faturado na NOVA junto com o Mp3 também da Hello Kitty. ,1.0,audio,0
Não recebi o produto Relógio Feminino de Pulso Hello Kitty Infantil Adulto Rosa Bebê que veio faturado na NOVA junto com o Mp3 também da Hello Kitty. ,1.0,watches_gifts,0
O produto não tem mais a qualidade dos anteriores! 😟 Infelizmente nao comprarei mais sem ver o produto demonstrado na loja! Tenho uma mesinha antiga e pude comparar. ,2.0,computers_accessories,0
"Recebi outro produto, em vez do que eu pedi.",1.0,musical_instruments,0
"Conforme foto do produto, comprei um frasco com 120 cápsulas, mas foi-me entregue somente um frasco com 60 cápsulas.",1.0,sports_leisure,0
ESSE PRODUTO VEIO QUEBRADO QUERO OUTRO,1.0,toys,0
"Solicitei e efetuei o pag. dia 07/02, além do prazo de entrega muito longo 22/03, até o momento não recebi o produto. Sugiro um prazo menor e que evitem os atrasos, pois está me ocasionando transtorno",1.0,auto,0
"Solicitei e efetuei o pag. dia 07/02, além do prazo de entrega muito longo 22/03, até o momento não recebi o produto. Sugiro um prazo menor e que evitem os atrasos, pois está me ocasionando transtorno",1.0,auto,0
O produto não é aquilo que pensei. Parece imitação bem barata.,2.0,watches_gifts,0
O produto não é aquilo que pensei. Parece imitação bem barata.,2.0,watches_gifts,0
"Pedi duas luminárias, porém recebi somente uma ",2.0,garden_tools,0
"Pedi duas luminárias, porém recebi somente uma ",2.0,garden_tools,0
Comprei dois produtos e já estão com atraso.,1.0,computers_accessories,0
Comprei dois produtos e já estão com atraso.,1.0,computers_accessories,0
"Faz dois dias que o prazo da entrega venceu e o produto ainda não chegou, inclusive já foi pago parcela no cartão de crédito.",1.0,fixed_telephony,1
Recebi um produto similar ao que pedi e não veio nota fiscal na caixa ,1.0,electronics,0
O prazo era ate dia 3/4 e ate hoje nada .nao me deram nem previsao nova de entrega .so quero que resolvam e me entregue o mais rapido possivel .porque se eu nao estivesse precisando nembteria comprado,1.0,construction_tools_construction,1
"Produto foi entregue com defeito com a pulseira cortada .... mas não consigo contato adequado, não tenho retorno",1.0,audio,0
"(tenso) tinhas mais de 10 lojas pra min escolher qual comprar, o pitei pela lannister por ser uma loja conhecida a entrega estava para dia 22/01/2018 . hoje já é 24/01/2018 pois comprei dia 06/01/18",1.0,computers_accessories,1
produto deu defeito na 1 vez de uso.,1.0,garden_tools,0
"Comprei 3 câmeras com o vendedor targaryen e chegou apenas uma câmera embora na própria NF entregue constasse 3 câmeras.
Tentei contato 7 vezes com lannister por telefone e é impossível falar com algum ",1.0,garden_tools,0
"Comprei 3 câmeras com o vendedor targaryen e chegou apenas uma câmera embora na própria NF entregue constasse 3 câmeras.
Tentei contato 7 vezes com lannister por telefone e é impossível falar com algum ",1.0,garden_tools,0
"Comprei 3 câmeras com o vendedor targaryen e chegou apenas uma câmera embora na própria NF entregue constasse 3 câmeras.
Tentei contato 7 vezes com lannister por telefone e é impossível falar com algum ",1.0,garden_tools,0
"O pedido se tratava de 5 frascos de oleo de linhaça, veio 1oleo de coco. Se não tinha os 5, não deveria vender.Estou a 2 dias tentando contato com por e_mail e ninguem responde. Por telefone e imposs",1.0,sports_leisure,0
Minha película de vidro veio quebrada e não veio junto com o celular. Tive que esperar muito tempo e não deu pra usar.,1.0,telephony,0
sem avaliação. não recebemos o produto,1.0,sports_leisure,1
Encaminhou produto vencido e não respondeu minha reclamação,1.0,sports_leisure,0
O produto não está funcionando.,1.0,computers_accessories,0
Recebi apenas um kit e no status está como recebi os dois sendo que não ,1.0,bed_bath_table,0
Recebi apenas um kit e no status está como recebi os dois sendo que não ,1.0,bed_bath_table,0
Paguei pelo produto e não chegou na data prevista,2.0,audio,1
ainda não recebi meu produto e quero saber como anda a entrega. Estou pensando em cancelar a compra.,1.0,watches_gifts,1
"Comprei o produto. Logo após, solicitei o cancelamento do pedido. No entanto, me enviaram o produto. Quero devolver e vocês estão me enrolando. 

",1.0,auto,1
Razoável ,2.0,computers_accessories,1
"Produto não veio conforme o descrito no anuncio e um deles veio com defeito.
Solicito o reembolso.",1.0,computers_accessories,0
"Produto não veio conforme o descrito no anuncio e um deles veio com defeito.
Solicito o reembolso.",1.0,computers_accessories,0
Uma empresa tão bem conceituada como o baratheon deveria se preocupar mais com a qualidade dos produtos oferecidos pelo seus parceiros.,1.0,housewares,0
Bom,2.0,health_beauty,0
"Comprei duas unidades do produto, mas no pacote só veio uma.",1.0,housewares,0
"Comprei duas unidades do produto, mas no pacote só veio uma.",1.0,housewares,0
Otimo,1.0,housewares,0
"Esgotado o prazo e ainda não recebi o produto, nem sequer uma satisfação.",1.0,electronics,1
"O produto não chegou, entendo como uma falta de respeito com o consumidor.",1.0,bed_bath_table,1
"Por ora, ñ recomendo a empresa targaryen pois ñ foi entregue a mercadoria!!!!Prazo dia 02/06/17 sempre teve alguém em casa esperando pela entrega. ",1.0,bed_bath_table,1
Faltaram duas embalagens,1.0,sports_leisure,0
Faltaram duas embalagens,1.0,sports_leisure,0
"Produto preto, reembalado na caixa de um branco. Muito amassado no fundo em um modo que qlr um perceberia, não estabiliza. Caixa em perfeito estado, foi amassado antes de ser entregue aos correios.",1.0,small_appliances,0
"Fiz o pedido de um violão (+ acessórios ( e recebi uma bateria. Passei horas tentando contato com a loja para que a troca fosse feita, mas nenhuma resposta. NÃO recomendo! ",1.0,musical_instruments,0
Espero que eu receba minha mercadoria.,1.0,furniture_decor,0
O PRODUTO VEIO COM DEFEITO E NÃO CONSIGO CANCELAR,1.0,electronics,0
"naó

recebinada",1.0,,0
A targaryen como parceiro da Américanas não está em nível de parceiro para um grande nome no mercado. Não recomendo para ninguém dos meus amigos para que eles possam pelo transtorno que passei. Obrigado.,1.0,telephony,1
"Não recebi o produto, assim como nenhum contato por parte do .vendedor",1.0,home_appliances,1
Comprei 2 produtos paguei frete pelos dois produtos é só recebi um produto,1.0,furniture_decor,0
Comprei 2 produtos paguei frete pelos dois produtos é só recebi um produto,1.0,furniture_decor,0
produto não entregue,1.0,fashion_male_clothing,0
produto não entregue,1.0,fashion_male_clothing,0
produto não entregue,1.0,fashion_male_clothing,0
"Tenho acompanhado a evolução da entrega e verifique que o produto se encontra no Rio de Janeiro desde o dia 31/03 e simplesmente não entregam na minha casa.
O status está: Encaminhado para CEE JACARE",1.0,housewares,1
"recebi apenas 1 das 2 luminárias, então não entendo como o stark pode setar o produto como entregue.",2.0,furniture_decor,0
"recebi apenas 1 das 2 luminárias, então não entendo como o stark pode setar o produto como entregue.",2.0,furniture_decor,0
"Pedido ainda está aguardando nota fiscal,a loja é péssima",1.0,bed_bath_table,0
Comprei duas caixas e recebi apenas uma!!!,1.0,housewares,0
Comprei duas caixas e recebi apenas uma!!!,1.0,housewares,0
Não chegou nada do meu produto.,1.0,health_beauty,1
Não gostei produto Rui mas é tão ruim que nem entra na CPU veio com problema não gostei odiei nunca mais eu compro nessa loja me senti muito enganado. Espero não cair mais nessa. Mas gostaria de devo.,1.0,computers_accessories,0
Não recebi meu pedido corretamente comprei 2kits de bexigas com 5 unidades cada kit é só recebi um kit ,1.0,party_supplies,0
Não recebi meu pedido corretamente comprei 2kits de bexigas com 5 unidades cada kit é só recebi um kit ,1.0,party_supplies,0
Recebi um produto diferente do que comprei. Mandei 2 email e ainda não fui comunicada o que houve. ,1.0,luggage_accessories,0
"Recebi parte do pedido. Comprei dois cartões de memoria e só recebi um. Também veio outro pacote do mesmo fornecedor, só que com mercadoria errada. No mesmo dia que recebi a mercadoria entrei em conta",2.0,computers_accessories,0
"Recebi parte do pedido. Comprei dois cartões de memoria e só recebi um. Também veio outro pacote do mesmo fornecedor, só que com mercadoria errada. No mesmo dia que recebi a mercadoria entrei em conta",2.0,computers_accessories,0
o produto não chegou,1.0,stationery,0
"O produto é muito bom, só veio com defeito de fábrica. A parte inferior não está encaixando com a parte superior. Fica sambando. A loja é muito boa,porém estou esperando a resposta para a devolução.",2.0,cool_stuff,0
Produto não recomendo não ler em nenhum dispositivo,1.0,computers_accessories,0
Um verdadeiro descaso com o cliente. Mandei e-mail duas vezes para a loja e até agora não recebi nenhuma resposta. Nem telefone para contato é fornecido! Não recomendo nada que vem dessa loja.,1.0,housewares,1
"O produto veio diferente do pedido original,comprei um modelo e me enviaram outro,não fiquei satisfeita com a compra.Já fiz a reclamação com a lojas lannister.",1.0,health_beauty,0
Não recebi o pedido,1.0,furniture_decor,0
Eu pedi dois kit e só chegou apenas um o outro não chegou ,2.0,bed_bath_table,1
"Prezados,
O produto estragou na hora de conectar com o aparelho de 110 volts na rede de 220.
Como faço para voces enviarem outro?",2.0,computers_accessories,0
deu tudo certo gostei,2.0,electronics,0
"Comprei o kit do carrinho com bebê conforto e a base e faltou o carrinho, quero uma resposta com urgência.",1.0,baby,0
"Não recebi meu produto e não recebi meu dinheiro de volta. O atendimento esta péssimo, a mais de duas semanas entro em contato e não obtenho nenhuma resposta.",1.0,auto,0
"Houve agilidade na postagem do produto, porém os CORREIOS ainda não me entregaram a encomenda. Estou aguardando. Não posso fazer uma melhor avaliação. ",1.0,electronics,1
iMAGINEI QUE O PRODUTO FOSSE DE UM JEITO E NÃO SUPRIU MINHAS EXPECTATIVAS...PARECE AMOSTRA GRATIS.,2.0,perfumery,0
iMAGINEI QUE O PRODUTO FOSSE DE UM JEITO E NÃO SUPRIU MINHAS EXPECTATIVAS...PARECE AMOSTRA GRATIS.,2.0,perfumery,0
Muita demora para atender solicitações e demora para envio!,2.0,luggage_accessories,0
Não gostei da demora que especificamente este produto teve na entrega. Até o momento não foi entregue.,1.0,furniture_decor,0
Nem a nota fiscal foi emitida,1.0,health_beauty,0
Está faltando receber um produto: Pulseira Masculina de Couro Caveira Couro Legítimo + Pedra Preto 20 ,2.0,watches_gifts,0
Não recebi o produto que esta sendo cobrado no meu cartão de credito.,1.0,home_appliances_2,0
A loja recomendo mas não o produto que escolhi. Desejo ser ressarcido. Lençol de sétimo áspero só de por aí mão nem tirei da embalagem. ,2.0,bed_bath_table,0
A loja recomendo mas não o produto que escolhi. Desejo ser ressarcido. Lençol de sétimo áspero só de por aí mão nem tirei da embalagem. ,2.0,bed_bath_table,0
a loja como sempre entrega no prazo mas o produto nao recomendo ele nao funcionou ate hoje e nao sei onde levar.,2.0,auto,0
Houve algum problema na entrega e o produto não chegou.,1.0,toys,1
Não recomendo! Estava tudo certo com a compra e faltando 2 dias da data entrega me informaram que não tinha o produto em estoque. Até hoje não recebi o dinheiro de volta e nem o vale (2 meses já).,1.0,consoles_games,0
Não recomendo! Estava tudo certo com a compra e faltando 2 dias da data entrega me informaram que não tinha o produto em estoque. Até hoje não recebi o dinheiro de volta e nem o vale (2 meses já).,1.0,consoles_games,0
"Boa tarde, pedi 3 gorros mas só recebi, é agora que faço?",1.0,computers_accessories,0
"Boa tarde, pedi 3 gorros mas só recebi, é agora que faço?",1.0,computers_accessories,0
"Boa tarde, pedi 3 gorros mas só recebi, é agora que faço?",1.0,computers_accessories,0
"A EMPRESA ENVIOU DOIS (2) NUMEROS DE SEDEX E ALERTOU QUE DEVERIA RECEBER OS DOIS. RECEBI O PRIMEIRO COM UMA CAIXA VAZIA COM UM BILHETE ESCRITO A MAO.
O SEDEX INFORMA QUE NAO RECEBEU OUTRA MERCADORIA.",1.0,auto,0
"A EMPRESA ENVIOU DOIS (2) NUMEROS DE SEDEX E ALERTOU QUE DEVERIA RECEBER OS DOIS. RECEBI O PRIMEIRO COM UMA CAIXA VAZIA COM UM BILHETE ESCRITO A MAO.
O SEDEX INFORMA QUE NAO RECEBEU OUTRA MERCADORIA.",1.0,auto,0
"recebi um email das lannister informando que haviam problemas na distribuicao, e agora outro perguntando se recebi a compra o que ate o momento nao aconteceu, nao sei o que aconteceu ou a que atribu",1.0,housewares,1
Comprei e as cores vieram todas erradas e escolhe com tanto cuidado e veio td diferente não compro mais pq ate vc tentar e conseguir trocar muita dor de cabeça ,1.0,bed_bath_table,0
Comprei e as cores vieram todas erradas e escolhe com tanto cuidado e veio td diferente não compro mais pq ate vc tentar e conseguir trocar muita dor de cabeça ,1.0,bed_bath_table,0
Comprei e as cores vieram todas erradas e escolhe com tanto cuidado e veio td diferente não compro mais pq ate vc tentar e conseguir trocar muita dor de cabeça ,1.0,bed_bath_table,0
Comprei e as cores vieram todas erradas e escolhe com tanto cuidado e veio td diferente não compro mais pq ate vc tentar e conseguir trocar muita dor de cabeça ,1.0,bed_bath_table,0
"recebi, mas não gostei do produto, achei de muito pouca qualidade. quero devolver.",1.0,home_confort,0
"Comprei 4 itens, porém, chegou somente 1, o pior é que com a nota fiscal dos 4 que eu havia comprado como se naquela embalagem estivesse todos itens. 

Demora na resolução do problema ocorrido.
",1.0,housewares,0
"Comprei 4 itens, porém, chegou somente 1, o pior é que com a nota fiscal dos 4 que eu havia comprado como se naquela embalagem estivesse todos itens. 

Demora na resolução do problema ocorrido.
",1.0,housewares,0
"Comprei 4 itens, porém, chegou somente 1, o pior é que com a nota fiscal dos 4 que eu havia comprado como se naquela embalagem estivesse todos itens. 

Demora na resolução do problema ocorrido.
",1.0,housewares,0
"Comprei 4 itens, porém, chegou somente 1, o pior é que com a nota fiscal dos 4 que eu havia comprado como se naquela embalagem estivesse todos itens. 

Demora na resolução do problema ocorrido.
",1.0,housewares,0
"Pedi e paguei por dois cartuchos, recebi apenas um e não consigo entrar em contato com alguém que me informe como proceder nesse caso.",1.0,computers_accessories,0
"Pedi e paguei por dois cartuchos, recebi apenas um e não consigo entrar em contato com alguém que me informe como proceder nesse caso.",1.0,computers_accessories,0
Solicito entrega do material,1.0,cool_stuff,1
Não recebi o produto e foi debitado em meu cartão ,1.0,auto,0
"EU COMPREI 2 SAIAS DISTINTAS E SÓ RECEBI UMA. NO RASTREIO, APARECEM ENTREGUES AS DUAS. ",1.0,bed_bath_table,0
"EU COMPREI 2 SAIAS DISTINTAS E SÓ RECEBI UMA. NO RASTREIO, APARECEM ENTREGUES AS DUAS. ",1.0,bed_bath_table,0
ate agora nao recebi,1.0,consoles_games,0
ate agora nao recebi,1.0,consoles_games,0
"Nota fiscal com divergências ao pedido...de dois itens comprados veio somente um...
",1.0,furniture_decor,0
"Nota fiscal com divergências ao pedido...de dois itens comprados veio somente um...
",1.0,garden_tools,0
A Ducha chegou sem o desviador que consta na foto. Já reclamei no SAC da KDT emissor da Nota Fiscal no dia 07/03/2018 e ate o momento nada foi resolvido. Favor tomar providencias.,1.0,small_appliances,0
"Não estou satisfeita, pois ainda não recebi o produto.",1.0,perfumery,0
meu produto não chego ainda y já paso o praso de entrega ,1.0,auto,0
Sem comentários ,1.0,,0
não recebi a entrega ainda.,1.0,health_beauty,0
"O produto chegou antes do prazo, bem embalado, porém depois de montado o portão fica torto, talvez foi no transporte que danificou e entortou o produto",2.0,cool_stuff,0
"nao é do tam. do tablet q comprei e quero desistir da compra, ja mandei de volta com 3 dias de recebido e conforme a lei posso cancelar ate 7 d. mas querem q eu pague o frete, nao cumprem a lei ",2.0,tablets_printing_image,0
"Produto nao e original ,de mau qualidade nunca mais compro com ele ,as tesouras nao fecham bem vagabunda mesmo tipo deve custar uns 10 reais cada no máximo.fiquei mto puto com os produtos q veio .",1.0,health_beauty,0
"Não entregaram e disseram que iriam cancelar o meu pedido, mas até agora estou aguardando o cancelamento e a devolução do crédito",1.0,furniture_decor,0
Produto de péssima qualidade.no site é uma coisa quando recebi era outra.,1.0,bed_bath_table,0
"NÃO ENVIARAM O PRODUTO E NINGUÉM ME DEU JUSTIFICATIVA, NEM PREVISÃO E NO SITE DO stark ESTAVA CONSTANDO COMO ENVIADO. HOUVE FALHA DO stark NISSO",1.0,,0
"Fiz essa compra já tem quase um mês, e até agora ainda não recebi meu pedido. ",2.0,auto,0
RECEBI SOMENTE 4 TONNER 78 E NAO 10 COMO FOI COMPRADO,1.0,,0
RECEBI SOMENTE 4 TONNER 78 E NAO 10 COMO FOI COMPRADO,1.0,,0
RECEBI SOMENTE 4 TONNER 78 E NAO 10 COMO FOI COMPRADO,1.0,,0
RECEBI SOMENTE 4 TONNER 78 E NAO 10 COMO FOI COMPRADO,1.0,computers_accessories,0
RECEBI SOMENTE 4 TONNER 78 E NAO 10 COMO FOI COMPRADO,1.0,computers_accessories,0
RECEBI SOMENTE 4 TONNER 78 E NAO 10 COMO FOI COMPRADO,1.0,computers_accessories,0
RECEBI SOMENTE 4 TONNER 78 E NAO 10 COMO FOI COMPRADO,1.0,computers_accessories,0
RECEBI SOMENTE 4 TONNER 78 E NAO 10 COMO FOI COMPRADO,1.0,,0
RECEBI SOMENTE 4 TONNER 78 E NAO 10 COMO FOI COMPRADO,1.0,computers_accessories,0
RECEBI SOMENTE 4 TONNER 78 E NAO 10 COMO FOI COMPRADO,1.0,computers_accessories,0
Comprei 4 produtos e recebi apenas um. Quero receber os três restantes.,1.0,housewares,0
Comprei 4 produtos e recebi apenas um. Quero receber os três restantes.,1.0,housewares,0
Comprei 4 produtos e recebi apenas um. Quero receber os três restantes.,1.0,housewares,0
Comprei 4 produtos e recebi apenas um. Quero receber os três restantes.,1.0,housewares,0
"Produto chegou com a embalagem em péssimo estado, faltando componentes para montagem e danificado, nao recomendo.",1.0,cool_stuff,0
Faz 23 dias da minha compra e até o momento não recebi o meu produto .,1.0,baby,1
Comprei 2 puffs e um chromebook. A entrega foi incompleta. Os puffs nao foram entregues. Tento telefonar para reclamar e nenhum dos telefones consigo falar com um atendente. Lastimável.,1.0,furniture_decor,0
Comprei 2 puffs e um chromebook. A entrega foi incompleta. Os puffs nao foram entregues. Tento telefonar para reclamar e nenhum dos telefones consigo falar com um atendente. Lastimável.,1.0,furniture_decor,0
Comprei 2 puffs e um chromebook. A entrega foi incompleta. Os puffs nao foram entregues. Tento telefonar para reclamar e nenhum dos telefones consigo falar com um atendente. Lastimável.,1.0,computers,0
"Simplesmente já esgotou o prazo de entrega do produto e o mesmo não foi entregue, além disso estou sem saber se vou receber ou não o produto ",1.0,auto,1
"É a difunda vez que tento comprar e o produto veio errado. Vendem produtos que não possuem estoque, só dor de cabeça, não recomendo.",2.0,perfumery,0
"A encomenda chegou atrasada, no site não mostrou detalhes do objeto, não foi o que eu buscava. Foi uma perca de tempo e dinheiro.",1.0,fixed_telephony,0
"Comprei um produto para dá de presente e o mesmo não chegou na data prevista.
Até o momento não recebi nenhuma justificativa pelo atraso.",1.0,housewares,0
Não gostei muito ruim não compro mais nessa loja.,1.0,toys,1
"No pacote que me foi enviado, encontrei apenas um dos 2 aparelhos encomendados e, ainda assim, com defeitos pois não funcionou, provavelmente por defeitos.",1.0,electronics,0
"No pacote que me foi enviado, encontrei apenas um dos 2 aparelhos encomendados e, ainda assim, com defeitos pois não funcionou, provavelmente por defeitos.",1.0,electronics,0
"O controle remoto do play 2 não é Sonic como anunciado, não veio o suporte pra deixar o aparelho em pé como na ilusão, e a garantia de 90 dias, oque é Isso? A garantia tem que ser de um ano.",1.0,consoles_games,0
"1ª vez,Quero devolver o proturo, por se tratar de um leitor Bluray E Gravador DVD Cd -UJ141 Case 3.0 para montagem de DVD branca - CASE 3.0BRANCA.CO.Ao conectar o produto no notebok nao funcina.",2.0,computers_accessories,0
"meu pedido veio faltando um produto, preciso resolver",1.0,garden_tools,0
"meu pedido veio faltando um produto, preciso resolver",1.0,garden_tools,0
